% Model:              steadyNS+顶盖驱动流.mph
% Version:            COMSOL 5.6.0.341
% Date:               Sep 15 2022, 21:09
% Dimension:          2
% Nodes:              2601
% Expressions:        3
% Description:        速度场，x 分量, 速度场，y 分量, 压力
% Length unit:        null
% x                       y                        u                        v                        p
0.020000000000006405      0.3600000000000001       -0.003518215690709721    0.05994593869968944      -0.005988077567569759
0.36000000000000654       0                        0                        0                        -0.00451473446598401
0.3600000000000064        0.020000000000003605     -0.025415576884071936    0.0017027844021415886    -0.004290482091103492
0                         0.38                     0                        0                        -0.0075872861742297
0.020000000000006207      0.3800000000000001       -0.0032751176308728844   0.06607038274848594      -0.008014195912145331
0.38000000000000633       0                        0                        0                        -0.004650151975618654
0.38000000000000633       0.020000000000003803     -0.028453696755638497    0.0016501984530548548    -0.004436053856541329
0                         0.4                      0                        0                        -0.009842375410354917
0.020000000000006006      0.40000000000000013      -0.0029488372087561935   0.07170580509319356      -0.010232975828091035
0.40000000000000613       0                        0                        0                        -0.00469861060173819
