% Model:              steadyNS.mph
% Version:            COMSOL 5.6.0.341
% Date:               Mar 15 2022, 21:59
% Dimension:          2
% Nodes:              2601
% Expressions:        3
% Description:        速度场，x 分量, 速度场，y 分量, 压力
% Length unit:        null
% x                       y                        u                        v                        p
0.2600000000000074        0.0200000000000026       -0.042336462084280636    -2.6543638073981106E-5   0.5454568044499398
0                         0.28                     1                        0                        0.4399901316367458
0.020000000000007206      0.2800000000000001       0.9995979368720868       0.029326482437646993     0.4403535245367308
0.28000000000000735       0                        0                        0                        0.5466640096326792
0.2800000000000072        0.020000000000002793     -0.04209074493418117     -2.459054233561474E-4    0.5466345398677288
0                         0.3000000000000001       1                        0                        0.4102150723532925
0.02000000000000701       0.3000000000000002       0.9994722588112184       0.030283414866752536     0.4106302684687477
0.30000000000000715       0                        0                        0                        0.5478398264853849
0.300000000000007         0.020000000000002995     -0.041495263367522746    -4.2130019795261247E-4   0.5477886441443184
0                         0.3200000000000001       1                        0                        0.37939104530205886
0.020000000000006807      0.3200000000000002       0.9994293403440894       0.03138089641911558      0.3798349680705604
0.32000000000000695       0                        0                        0                        0.5489714719062675
0.32000000000000683       0.0200000000000032       -0.040627348837916806    -5.535713286722174E-4    0.5489039050672376
0                         0.34000000000000014      1                        0                        0.34740541242908113
0.020000000000006606      0.3400000000000002       0.9993844062424905       0.032579686631881544     0.3478836634847362
0.34000000000000674       0                        0                        0                        0.5500478634115484
0.3400000000000066        0.0200000000000034       -0.03956185497233492     -6.444314671915055E-4    0.5499689662275209
0                         0.36000000000000015      1                        0                        0.31417593304860764
0.02000000000000641       0.3600000000000002       0.9993435553532238       0.03386465615842746      0.3146848643919169
0.36000000000000654       0                        0                        0                        0.5510619476932701
0.3600000000000064        0.020000000000003598     -0.038369460172653524    -6.967243301233371E-4    0.550976380081196
0                         0.38000000000000017      1                        0                        0.2796194168126262
0.020000000000006207      0.3800000000000002       0.9993060875103662       0.03523343980022732      0.28015902648916424
0.38000000000000633       0                        0                        0                        0.5520105777608713
0.38000000000000633       0.0200000000000038       -0.037114569293212406    -7.145981130366469E-4    0.5519224661453466
0                         0.4000000000000002       1                        0                        0.24365354897892885
0.020000000000006006      0.40000000000000024      0.9992541400110717       0.03668034938437872      0.24422415044649654
0.40000000000000613       0                        0                        0                        0.5528941793731079
0.400000000000006         0.020000000000004        -0.03585304561371795     -7.035065819019637E-4    0.5528069764276171
0                         0.42000000000000026      1                        0                        0.2062425377042262
0.020000000000005805      0.42000000000000043      0.9993286276144215       0.038194936790648885     0.20680479548971176
0.4200000000000059        0                        0                        0                        0.5537162257276165
0.4200000000000058        0.020000000000004202     -0.034630099651813614    -6.700134097412651E-4    0.5536325890486627
0                         0.4400000000000003       1                        0                        0.16710168373843715
0.020000000000005607      0.44000000000000045      0.9987950726313471       0.03962707518961511      0.1679279146109805
0.4400000000000057        0                        0                        0                        0.5544825660452435
0.4400000000000056        0.0200000000000044       -0.033478652446527125    -6.214340252527813E-4    0.5544042733943173
0                         0.4600000000000003       1                        0                        0.12762193197554525
0.020000000000005406      0.4600000000000004       1.0030615003237129       0.03929722458244913      0.1270501817667958
0.4600000000000055        0                        0                        0                        0.5552006718179381
0.4600000000000054        0.0200000000000046       -0.03241840041386503     -5.653860874821881E-4    0.5551285843861007
0                         0.4800000000000003       1                        0                        0.07019783211997616
0.020000000000005208      0.4800000000000005       0.9516774020845964       0.05560112808611687      0.08487645687541696
0.4800000000000053        0                        0                        0                        0.5558788675233279
0.4800000000000052        0.020000000000004795     -0.03145568038574721     -5.093269423430313E-4    0.5558129453417424
0                         0.5                      0.5                      0                        0.0203766118544575
0.020000000000005007      0.5                      0.5193988360939745       0.06255041875821145      0.03295760917755447
0.5000000000000051        0                        0                        0                        0.5565256015265455
0.500000000000005         0.020000000000005003     -0.030584112205612708    -4.601390152542239E-4    0.5564649688856932
0                         0.5199999999999999       0                        0                        0.008193259154256394
